Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
11-06-2025,DCK,132.26,131.67,133.56,131.39,11714411,29683070571.636505,28.64,0.71,4.6,168.09,103.84,Financials
11-06-2025,NSY,182.81,183.04,185.86,182.48,11664712,6955049052.112133,20.91,2.05,8.75,218.74,155.49,Communication Services
11-06-2025,MUK,67.16,65.31,68.43,64.16,14728577,28407494734.66107,32.25,0.72,2.03,82.46,57.2,Industrials
11-06-2025,LXM,256.58,254.59,261.58,251.39,8376837,27639179648.958622,27.9,3.49,9.13,269.04,199.09,Consumer Staples
11-06-2025,INX,258.18,263.56,265.16,255.43,11442599,60437333997.06044,14.99,2.4,17.58,308.37,231.72,Communication Services
11-06-2025,COI,200.88,197.36,203.77,193.93,9310113,1290760739.8228743,20.38,2.66,9.68,238.59,153.42,Consumer Staples
11-06-2025,NOG,261.72,264.11,265.52,259.84,11639417,72584296789.53296,26.33,0.87,10.03,328.01,223.93,Healthcare
11-06-2025,IAR,235.16,228.72,239.43,225.25,9303826,26365750252.022095,19.68,3.43,11.62,290.18,187.06,Communication Services
11-06-2025,VAY,129.05,132.53,134.23,126.47,5301746,93079136999.39584,24.06,2.19,5.51,155.61,100.28,Consumer Discretionary
11-06-2025,HPI,297.58,291.07,302.39,287.19,12149231,36993971000.816345,23.31,1.72,12.49,319.71,229.95,Financials
11-06-2025,CFA,208.28,209.83,212.03,207.55,5711268,86905148689.80925,28.87,0.08,7.27,272.72,167.39,Technology
11-06-2025,GRX,60.22,61.34,62.33,59.19,6433259,54791517222.34507,29.83,2.18,2.06,76.11,54.02,Healthcare
11-06-2025,NLN,98.24,99.71,99.97,96.36,10723320,49787985939.52612,32.13,4.68,3.1,106.01,77.04,Real Estate
11-06-2025,MYX,193.34,194.8,195.79,190.85,894818,27147917601.273304,23.57,1.46,8.26,249.16,173.14,Technology
11-06-2025,VRE,23.03,23.62,23.69,22.6,569145,93125157187.79701,24.7,4.2,0.96,29.13,20.62,Consumer Staples
11-06-2025,ARR,134.71,136.15,137.78,132.32,11088719,36954803834.94959,27.38,3.39,4.97,171.59,125.47,Communication Services
11-06-2025,POR,143.12,141.96,145.14,139.92,3758809,82472255663.19684,32.39,0.97,4.38,186.44,133.05,Financials
11-06-2025,ZKB,95.63,92.92,97.1,92.32,13190767,66690462228.759865,15.15,2.33,6.13,103.43,76.3,Utilities
11-06-2025,XBV,175.91,178.9,181.64,173.69,8338150,92742094466,18.39,4.04,9.73,239.58,154.87,Consumer Staples
11-06-2025,KIE,197.04,201.04,203.05,193.17,9035650,3823907807.8155966,34.78,3.4,5.78,218.49,167.53,Real Estate
12-06-2025,SQA,226.86,222.19,231.28,218.26,12101644,49705688125.00418,33.22,3.02,6.69,237.82,177.17,Consumer Staples
12-06-2025,IWZ,72.11,72.37,73.67,70.92,11285190,87231158316.48506,16.98,1.33,4.26,91.72,55.14,Energy
12-06-2025,FKV,239.09,245.43,248.38,235.13,12075780,3751934714.7405167,30.41,2.77,8.07,302.65,191.83,Consumer Discretionary
12-06-2025,KNZ,130.59,131.72,132.32,129.31,13534528,58555002058.610374,16.51,3.11,7.98,176.89,120.83,Communication Services
12-06-2025,INR,80.88,78.74,82.38,78.04,1518839,60159337173.31519,21.15,2.46,3.72,97.97,53.95,Materials
12-06-2025,JPG,294.05,299.34,303.96,290.49,8452105,5446986758,27.07,1.66,11.06,364.85,274.28,Financials
12-06-2025,MDS,188.82,191.97,192.68,185.84,8032128,88919786608.51486,13.89,3.12,13.82,207.71,126.66,Energy
12-06-2025,RSU,88.65,89.57,91.32,88.21,3290353,34722738075.677155,23.67,0.47,3.78,113.8,69.87,Technology
12-06-2025,QIJ,265.52,270.58,274.64,261.2,6890063,97177054277.11092,19.25,3.03,14.06,362.39,177.07,Consumer Staples
12-06-2025,NVN,123.09,125.96,127.92,121.64,12190866,81806128174.25444,20.73,1,6.08,134.68,115.9,Consumer Discretionary
12-06-2025,VPR,109,109.86,111.05,108.26,8890164,96824488122.75807,34.83,2.34,3.15,125.34,92.06,Healthcare
12-06-2025,BRS,275.49,280.82,286.38,270.41,10229124,6358565679.794391,16.12,4.03,17.42,315.51,237.77,Utilities
12-06-2025,LXA,160.26,163.8,166.12,160.1,614705,78461921842.83963,21.69,4.86,7.55,215.91,115.15,Utilities
12-06-2025,BQL,130.43,131.92,132.11,129.95,7032602,72365521370.20247,21.3,1.91,6.19,164.6,105.35,Healthcare
12-06-2025,PWP,224.26,221.35,225.8,218.27,14634237,21633820394.17929,34.02,1.27,6.51,251.11,208.62,Industrials
12-06-2025,BAK,22.81,22.78,22.88,22.42,6649570,98042343140.17705,16.97,3.88,1.34,25.63,18.18,Real Estate
12-06-2025,BBM,116.85,120.27,120.57,114.91,10043429,5113641036.967926,31.78,1.54,3.78,141.43,79.16,Healthcare
12-06-2025,JME,297.64,291.2,302.04,288.02,12412533,90367681231,34.63,3.12,8.41,388.48,252.6,Real Estate
12-06-2025,YSB,210.35,215.35,217,208.8,14683288,72824070457.26744,32.45,3.31,6.64,270.95,203.67,Consumer Staples
12-06-2025,CMT,195.44,195.7,196.97,192.63,11456662,63196271128.90857,34.63,2.29,5.65,230.01,129.79,Financials
12-06-2025,XVD,147.43,145.96,148.25,145.62,7999046,19109012895.900112,14.5,1.73,10.07,162.62,120.05,Energy
12-06-2025,MXV,232.85,228.81,235.84,227.86,13709134,90492844135.77019,26.84,1.69,8.52,259.09,194.65,Communication Services
12-06-2025,VMU,251.99,257.43,258.12,249.6,3835500,80959822129.36017,12.43,4.96,20.71,300.55,237.24,Consumer Staples
12-06-2025,KQY,97.28,96.15,99.11,95.13,14581213,31889825451.134396,16.3,2.45,5.9,111.12,81.43,Utilities
12-06-2025,JVY,53.26,53.71,54.37,52.9,6531411,47439161807.256226,20.07,3.6,2.68,70.23,44.75,Real Estate
12-06-2025,XGI,23.13,23.72,24.1,23.03,2544114,29701965382.893555,17.24,2.4,1.38,30.48,20.27,Financials
12-06-2025,MKW,189.38,193.24,196.73,189.01,13733105,21327586412.75311,17.22,4.13,11.22,258.45,150.75,Utilities
12-06-2025,XSZ,188.04,189.03,190.52,184.48,1909033,73129374374.93333,16.61,0.58,11.38,233.18,144.67,Energy
12-06-2025,QDC,176.05,173.86,179.43,171.16,10926731,15895995539.584797,15.85,4.34,10.97,225.13,145.41,Utilities
12-06-2025,UID,177.85,180.3,181.89,175.05,715620,73607638458,13.43,3.04,13.43,193.95,162.09,Energy
12-06-2025,MRU,53.82,55.18,56.27,52.81,6516777,59233609870.35242,30.07,1.56,1.84,69.81,44.13,Industrials
12-06-2025,QPM,75.76,77.32,77.57,74.9,9476058,67757710499.36644,18.37,4.97,4.21,98.92,60.08,Utilities
12-06-2025,WXV,61.34,62.31,62.88,60.28,7911657,26532353005.775085,31.96,0.74,1.95,73.71,41.91,Consumer Discretionary
12-06-2025,VPG,236.14,239.66,243.95,234.41,13854590,42787600017.131134,34.9,3.7,6.87,319.01,217.83,Consumer Staples
12-06-2025,KUJ,94.91,94.78,95.75,93.81,9473859,43131210975.42608,18.32,2.66,5.17,114.24,81.95,Utilities
12-06-2025,JQW,105.84,108.12,109.24,104.69,10341576,16901984450.52192,12.1,1.06,8.94,129.02,88.88,Financials
12-06-2025,LLR,28.35,27.59,28.53,27.49,3898053,51092506526.58819,23.38,0.88,1.18,31.59,25.62,Materials
12-06-2025,IRJ,146,145.87,148.6,143.47,4123739,45719773357.17146,32.4,2.75,4.5,191.35,131.94,Healthcare
12-06-2025,AGO,145.09,147.44,149.71,142.75,10644179,8295740116.1674185,29.38,3.88,5.02,164.68,97.44,Real Estate
12-06-2025,XYL,132.57,133.19,135.2,131.91,9822305,60324905179.24339,10.19,2.28,13.07,145.77,106.73,Energy
12-06-2025,VHZ,133.62,135,137.16,132.21,12651553,86207966251,20.28,0.28,6.66,147.14,105.47,Technology
12-06-2025,ATH,277.69,281.35,282.78,275.41,8309370,99536218112.54018,41.16,1.94,6.84,326.68,212.92,Technology
12-06-2025,TZJ,212.28,210.22,212.52,207.19,10078097,14016319588.01641,23.21,1.57,9.06,260.38,172.8,Industrials
12-06-2025,GZH,101.06,100.24,102.72,98.76,11928464,66195081031.09295,9.69,1.52,10.34,107.18,83.89,Energy
12-06-2025,BCJ,299.23,305.83,308.08,293.71,5089734,40050630604.22572,34.9,0.54,8.76,388.89,251.05,Communication Services
12-06-2025,QHH,147.45,148.34,148.79,145.3,6119456,92739973132.01202,14.15,2.44,10.48,176.48,101.27,Energy
12-06-2025,NBH,188.87,186.58,189.55,184.31,5571356,54152233556.059456,29.36,3.21,6.35,222.46,167.18,Materials
12-06-2025,HSC,65.26,66.6,67.09,64.95,14952395,52944637273.26273,15.83,2.02,4.21,86.3,46.94,Real Estate
12-06-2025,BXA,169.77,172.38,173.3,168.54,2793600,63071124752.698364,21.95,2.2,7.85,213.15,157.3,Consumer Discretionary
12-06-2025,KPC,200.64,195.74,203.56,192.73,14831788,6472062536.211611,17.23,3.04,11.36,245.57,177.11,Consumer Discretionary
12-06-2025,MYY,160.32,161.45,161.86,159.26,9622596,85406457125.81833,13.09,0.71,12.33,199.63,107.93,Consumer Discretionary
12-06-2025,DSS,229.18,235.9,240.25,226.08,1462641,53570044049.959564,28.02,2.67,8.42,291.82,169.17,Consumer Discretionary
12-06-2025,PIV,129.73,128.94,131.12,127.83,12156208,10356157170.831978,12.19,2.09,10.58,165.13,103.36,Communication Services
12-06-2025,BAO,63.9,63.7,65.13,62.92,4171749,36217759948.30711,29.98,2.39,2.12,76.46,50.69,Healthcare
12-06-2025,ERS,154.98,157.41,159.02,154.35,5889305,5076801999.049389,20.6,1.57,7.64,175.75,139.6,Industrials
12-06-2025,KVH,68.46,68.57,69.03,68.28,7363931,46067959677.93866,21.19,0.54,3.24,84.42,54.14,Financials
12-06-2025,XRV,85.36,85.23,86.35,84.45,1661761,35901014961.34077,9.55,1.6,8.92,110.19,66.38,Energy
12-06-2025,WWI,163.81,162.92,165.49,159.8,14657972,65582489617.22916,30.44,1.22,5.35,177.65,107.73,Industrials
12-06-2025,SVU,171.23,166.85,172.49,163.57,11987893,56664220926.767334,19.69,2.2,8.47,179.9,125.98,Healthcare
12-06-2025,LGL,222.39,218.42,226.11,215.84,13517392,31879036725.132343,24.23,3.27,9.01,275.08,155.01,Communication Services
12-06-2025,WXU,118.83,118.75,120.77,117.52,12027513,23829106742.824867,15.84,2.85,7.5,129.76,102.03,Consumer Discretionary
12-06-2025,MVX,249.75,254.99,258,249.11,2995445,7749984990.344941,12.14,2.16,21,271.56,168.05,Industrials
12-06-2025,KBF,160.51,163.57,164.16,158.12,12983712,37573517098.423134,25.18,1.9,6.5,200.17,110.65,Materials
12-06-2025,ADB,152.52,150.74,153.95,149.89,8307319,12932990917.554867,32.04,2.35,4.7,187.77,114.98,Healthcare
12-06-2025,HMF,146.7,149.95,151.64,143.97,6986682,91902387533.90024,21.23,3.14,7.06,197.79,102.29,Industrials
12-06-2025,VMV,59.17,60.94,61.39,58.29,9885604,2902201141.8511863,30.57,1.91,1.99,77.09,44.72,Healthcare
12-06-2025,OAZ,247.62,249.6,251.36,246.17,4855687,18509109517.52924,24.2,3.34,10.31,324.37,190.18,Industrials
12-06-2025,OOS,219.38,221.59,221.85,216.88,8590085,93706481486.05472,16.67,3.04,13.29,297.76,207.33,Communication Services
12-06-2025,DRD,280.88,289.07,293.54,276.18,11949019,93933894430.85948,12.52,2.05,23.09,337.74,273.18,Energy
12-06-2025,NQN,65.96,64.65,66.95,64.39,5503146,85790746344.74702,31.76,2.49,2.04,73,54.52,Healthcare
12-06-2025,TEY,20.28,20.06,20.45,19.93,10483220,39109149922.71734,25.78,1.25,0.78,25.39,14.21,Consumer Discretionary
12-06-2025,JNJ,227.22,225.59,231.36,221.45,16888908,424086071433.53827,13.27,0.63,17,256.63,186.65,Energy
12-06-2025,UJI,198.32,200.24,203.01,197.12,8927676,39207075072.72073,18.96,3.13,10.56,241.96,167.39,Communication Services
12-06-2025,XGZ,225.89,220.2,229.87,218.95,2305965,56712086506.48871,20.66,3.37,10.66,286.5,143.15,Real Estate
12-06-2025,HMK,109.61,106.94,109.98,106.22,11338315,67384999049,16.68,2.61,6.41,123.27,81.52,Consumer Staples
12-06-2025,FYR,197.84,192.15,200.63,189.02,14717400,22075920638.749825,12.9,3.44,14.9,256.54,137.5,Industrials
12-06-2025,ITQ,77.91,78.08,78.39,76.43,14705190,65926580004.78748,13.1,3.24,5.96,94.17,57.68,Real Estate
12-06-2025,HEI,108.41,107.64,109.24,106.2,1462820,1335889325.6576493,29.76,2.44,3.62,135.14,78.09,Consumer Discretionary
12-06-2025,XDR,120.67,119.47,121.55,117.76,8348141,62438704252.49326,17.78,0.86,6.72,140.37,112.36,Energy
12-06-2025,VIE,236.55,239.34,240.56,233.26,2556185,75058803548,18.67,3.62,12.82,310.78,169.64,Utilities
12-06-2025,JKK,126.85,130.09,130.35,125.21,9934762,21797011487.187763,19.06,4.64,6.83,165.9,115.4,Consumer Staples
12-06-2025,WUZ,25.86,26.4,26.47,25.45,12585543,53953935036.25537,20.08,4.04,1.31,33.81,20.54,Utilities
12-06-2025,JFH,260.44,256.59,265.34,252.38,6715434,43996855485.97069,9.47,1.35,27.1,311.67,182.9,Energy
12-06-2025,GAH,205.38,203.52,209.19,201.84,13628553,4663140772.985294,21.99,1.51,9.26,269.37,178.38,Industrials
12-06-2025,GXP,153.4,152.92,155.71,150.72,11976477,56244611962.40757,12.29,2.31,12.44,172.81,133.47,Healthcare
12-06-2025,JVK,271.12,270.13,274.5,264.93,9976786,51359808274.19299,39.08,1.29,6.91,362.68,240.39,Technology
12-06-2025,PQW,86.3,84.9,87.55,84.79,9335662,83605076780.34315,17.43,1.4,4.87,99.35,77.75,Financials
13-06-2025,CRG,100.43,100.74,102.4,98.48,4626338,13068110582.534115,20.03,2.85,5.03,129.69,89.41,Utilities
13-06-2025,GDU,179.17,178.84,181.57,178.32,9812185,84173387294.99649,32.97,2.3,5.42,197.84,137.05,Communication Services
13-06-2025,TFE,42.45,42.96,43.09,42.02,10970019,56658922838.062126,29.54,0.22,1.45,46.49,31.03,Technology
13-06-2025,IRX,145.91,145.58,147.81,142.79,9644415,83183983390.75145,29.69,1.11,4.9,187.64,105.82,Industrials
13-06-2025,GQX,238.19,234.17,240.38,231.27,11289672,33959829656.756924,23.47,0.81,9.98,257.61,208.15,Communication Services
13-06-2025,CKV,246.03,250.76,252.7,243.7,8291645,63093324367.470055,30.29,3.06,8.28,286.97,222.48,Communication Services
13-06-2025,OBY,53.9,55.02,55.53,52.9,12675238,60729481617.50307,23.86,1.45,2.31,71.65,46.84,Materials
13-06-2025,ILI,146.3,145.91,148.32,145.29,13483811,17428970700.861317,8.74,1.37,16.69,190.31,111.44,Energy
13-06-2025,JYE,297.66,288.94,298.57,284.82,2235244,73532358571.12657,26.93,1.99,10.73,310.12,235.6,Communication Services
13-06-2025,ZFF,251.17,257.68,259.44,246.84,10247096,5537408628.547094,20.95,3.23,12.3,317.42,193.84,Utilities
13-06-2025,YDO,138.1,134.34,139.65,132.43,7078061,93181193591.01363,33.22,2.79,4.04,162.74,100.27,Consumer Discretionary
13-06-2025,AFL,188.72,187.04,189.82,184.12,11857520,48079864258.69418,18.41,2.19,10.16,222.95,160.11,Communication Services
13-06-2025,GRH,92.98,92.6,94.67,92.5,8380816,16762448080.470924,21.48,1.45,4.31,99.36,66.73,Materials
13-06-2025,NTS,213.56,209.43,213.92,205.46,14522863,9779354884,33.11,0.66,6.33,277.24,180.83,Technology
13-06-2025,DBA,77.45,78.15,79.11,76.92,13829264,83771959852.91042,15.61,1.91,5.01,104.29,60.02,Energy
13-06-2025,XEZ,56.31,55.53,57.04,54.72,4807791,72058266749.99725,43.7,0.12,1.27,62.06,38.27,Technology
13-06-2025,EID,223.73,217.2,228.08,214.23,9649665,60994392716.69855,31.45,2.34,6.91,268.12,200.42,Real Estate
13-06-2025,CTR,196.53,200.2,202.78,193.66,14011541,58844315825,24.07,0.73,8.32,251.68,152.02,Communication Services
13-06-2025,JJO,173.17,173.09,176.6,171.38,14056224,28419761460.428375,13.51,1.23,12.81,193.36,121.17,Industrials
13-06-2025,VRX,36.26,36.28,36.59,36.03,2918909,19588120229.42744,14.25,3.02,2.55,44.85,33.52,Financials
13-06-2025,VHO,133.29,133.68,134.17,132.59,576299,4381492948.597513,27.16,1.33,4.92,161.03,122.56,Industrials
13-06-2025,JQI,226.16,219.87,230.2,217.34,12485261,22480590030.79289,24.98,2.4,8.8,250.94,193.99,Consumer Discretionary
13-06-2025,QGC,116.85,119.34,119.65,116.43,2285327,33763270008.09033,29.83,0.97,4,157.98,96.61,Technology
13-06-2025,CAH,235.63,242.31,243.42,233.02,1645316,40224673717.71525,27.62,3.23,8.77,275.5,222.72,Consumer Discretionary
13-06-2025,AZO,33.28,34.12,34.42,32.71,11561327,13502665801.02193,17.13,1.92,1.99,38.73,31.05,Communication Services
13-06-2025,ORU,242.98,235.93,244.94,233.75,4807206,90809704389.91655,33.2,0.42,7.11,310.07,167.03,Technology
13-06-2025,ZLI,72.89,74.95,75.94,71.63,810096,26546788154.082657,16.69,2.24,4.49,95.98,67.61,Utilities
13-06-2025,STG,294.72,286.01,297.3,282.56,1320206,16014758162.74278,33.33,1.87,8.58,326.37,248.77,Materials
13-06-2025,GOB,192.34,194.85,195.93,192.06,8103925,69203133665.57169,28.1,2.45,6.93,248.64,155.51,Healthcare
13-06-2025,VOH,75.79,76.65,77.67,74.33,8179839,5169601858.572788,22.74,3.02,3.37,92.78,58.93,Healthcare
13-06-2025,PNH,32.54,32.58,33.21,32.12,8170528,54266013663.29696,21.53,2.65,1.51,42.83,22.71,Real Estate
13-06-2025,DDU,41.42,40.22,41.57,40.12,10337289,55457443354.39963,29.11,1.92,1.38,48.85,35.98,Consumer Discretionary
13-06-2025,FXS,15.11,14.77,15.14,14.48,7825058,93571453971.71646,25.49,4.75,0.58,18.46,10.66,Consumer Staples
13-06-2025,HYD,143.41,145.23,147.95,143.04,4705148,65029896675.25918,27.22,1.39,5.34,167.92,137.82,Industrials
13-06-2025,JEH,65.19,64.81,66.3,63.93,12836552,1494720321.450056,27.32,1.45,2.37,69.27,45.44,Technology
13-06-2025,HXH,135.69,133.01,138.2,132.58,5828874,29725191124.992405,34,1.55,3.91,176.69,104.49,Materials
13-06-2025,GAG,206.38,205.76,210.13,201.74,13594368,99850213194.66908,34.23,2.21,6.01,256.19,174.67,Communication Services
13-06-2025,YHG,59.37,58.66,60.29,58.23,7584880,40172795253.42043,24.58,1.24,2.39,75.29,38.53,Communication Services
13-06-2025,XRQ,41.54,42.05,42.57,41.21,14515056,90286636342.84119,21.84,3.78,1.93,47.64,28.46,Real Estate
13-06-2025,UBU,289.48,287.07,291.91,284.88,11855757,33113445066.714867,22.4,2.75,12.82,314.11,256.76,Industrials
13-06-2025,HZE,262.38,262.01,265.94,259.28,5222768,95818303458.94678,12.18,0.94,21.51,277.91,226.49,Energy
13-06-2025,IAV,255.39,258.2,259.38,251.76,13433680,59174511081.74015,11.1,2.15,23.26,292.22,185.43,Energy
13-06-2025,JTO,268.45,263.17,270.3,258.83,5900071,26644455085,22.89,3.16,11.5,347.21,229.01,Healthcare
13-06-2025,PHM,292.65,292.95,295.73,288.84,13260732,28624275238.965683,9.68,2.85,30.26,315.15,226.08,Energy
13-06-2025,DKM,97.28,94.86,98.43,93.93,9404925,37310560446.24392,24.98,2,3.8,119.93,78.51,Consumer Discretionary
13-06-2025,NHB,99.8,98.46,100.59,97.35,1479560,95617397636.98363,36.48,0.4,2.7,125.3,91.23,Technology
13-06-2025,PMV,199.42,204.3,205.77,198.02,6689218,64398909228.90577,31.58,2.75,6.47,248.02,144.23,Industrials
13-06-2025,NXE,115.06,114.1,116.74,112.64,6437430,68031621735.24233,17.3,2.55,6.6,151.37,101.92,Consumer Staples
13-06-2025,XIT,224.35,227.91,231.69,220.25,5995879,88750910429.98317,37.21,1.04,6.12,256.25,182.34,Technology
13-06-2025,JHW,42.52,43.57,43.71,41.89,6142382,84914359388,21.81,2.4,2,49.85,31.3,Industrials
13-06-2025,JDV,45.62,45.65,46.21,45.04,6208342,62616640804.24209,30.29,1.07,1.51,59.47,32.17,Healthcare
13-06-2025,YQG,107.3,107.9,108.84,105.93,3385533,67171959341.64705,33.34,1.34,3.24,134.81,78.52,Materials
13-06-2025,RJY,115.55,118.56,120.31,114.68,11499360,56432517271.17569,26.83,3.32,4.42,151.81,103.02,Industrials
13-06-2025,QGK,105.82,106.38,108.16,104.62,1244002,55802281021.191315,28.79,2.88,3.7,122.69,71.96,Materials
13-06-2025,WBY,77.24,75.14,78.2,73.9,6910769,58153827876.56432,19.75,1.98,3.8,100.51,60.24,Healthcare
13-06-2025,DPB,31.25,31.41,32.02,30.86,8929704,51338081405.31506,34.94,4.12,0.9,41.23,28.86,Consumer Staples
13-06-2025,WWS,220.7,215.64,221.47,215.05,2955193,69751158362.63945,28.03,1.89,7.69,272.64,140.83,Technology
13-06-2025,JEY,80.05,81.42,82.15,79.61,9924347,20495683546.810215,26.03,0.64,3.13,85.86,53.05,Industrials
13-06-2025,XYD,57.98,58.86,59.62,57.09,6349831,96178868937.60143,21.41,3.82,2.75,65.61,38.36,Utilities
13-06-2025,ZIY,256.21,262.67,265.86,254.65,14037730,64181619467.21964,31.91,4.51,8.23,326.27,201.69,Consumer Staples
13-06-2025,MUI,144.14,145.55,146.71,141.27,4845415,4278192784.8431873,27.19,2.89,5.35,169.17,119.88,Materials
13-06-2025,LAS,182.25,186.2,186.81,180.36,4914223,29920453972.12279,16.98,3.15,10.97,201.36,156.72,Materials
13-06-2025,PPJ,241.66,245.15,247.04,237.68,5241746,58065728261.269325,26.1,2.38,9.39,259.12,232.77,Consumer Staples
13-06-2025,HJX,160.18,164.83,166.71,159.32,10072631,72141688961.37265,31.61,3.34,5.21,182.04,138.65,Healthcare
13-06-2025,CVK,194.77,189.82,196,186.46,7223295,23438852062.18038,20.71,0.57,9.17,231.93,127.05,Financials
13-06-2025,WNK,93.46,94.28,94.56,91.72,1191064,35426579677,23.66,1.59,3.98,109.59,81.74,Technology
13-06-2025,SGO,213.17,211.44,217.01,207.91,12423273,94795934746.13934,27.3,4.8,7.75,262.46,155.46,Consumer Staples
13-06-2025,JSG,92.19,92.95,93.99,90.55,5611526,98336923027.43024,26.16,1.85,3.55,107.21,66.13,Materials
13-06-2025,IJA,208.24,211.19,212.19,205.08,4391717,62021007344.40192,30.83,3.03,6.85,277.47,169.12,Materials
13-06-2025,YJA,78.31,78.28,79.61,76.92,10229453,48353833581,30.16,1.68,2.6,98.22,62.24,Healthcare
13-06-2025,OZJ,121.61,120.3,123.59,119.55,11296036,97857195784.41394,31.72,2.39,3.79,150.77,104.69,Real Estate
13-06-2025,YKA,223.08,220.58,226.23,219.53,2306667,11206550615.987429,12.81,1.67,17.22,233,207.1,Industrials
13-06-2025,VHK,145.19,141.52,147.02,140.98,11536276,57859851888.00195,13.82,2.14,10.24,184.14,94.36,Consumer Discretionary
13-06-2025,GMK,85.87,86.25,86.44,85.58,6401060,27196718698.071167,14.79,1.96,5.83,92.1,79.85,Energy
13-06-2025,BJQ,202,204.84,206.46,200.77,5610052,8381154883,23.52,3.78,8.71,246.84,137.3,Consumer Staples
13-06-2025,FQN,98.75,97.98,100.7,96.86,6760585,96005942662.33742,27.97,1.13,3.5,120.22,64.95,Technology
13-06-2025,WBF,100,102.01,102.57,98.58,7034923,44664640188.832085,20.69,1.02,4.93,131.66,68.12,Financials
13-06-2025,JIJ,207.45,211.62,212.07,206.55,9373786,5607045798.947208,21.92,2.22,9.65,265.26,199.99,Materials
13-06-2025,VIB,278.77,283.73,287.32,275.17,727576,5310688939.709031,32.92,1.92,8.62,338.41,250.62,Technology
13-06-2025,MYJ,86.54,87.69,89.23,86.2,6916626,3776573800.9497304,33.43,2.56,2.62,116.38,66.56,Industrials
13-06-2025,PXR,70.73,68.61,71.15,67.83,4136576,19591722058.399654,19.73,1.76,3.48,73.55,58.22,Financials
13-06-2025,PQF,15.21,15.06,15.28,14.78,4981792,22831623174.51089,21.55,4.67,0.7,17.24,10.01,Utilities
13-06-2025,IDM,25.74,25.39,26.17,25.27,10453716,55845685252.39073,26.44,0.23,0.96,30.08,18.75,Technology
13-06-2025,ZVM,253.74,246.16,256.32,243.02,1025213,17756285695.42691,33.56,3.24,7.33,309.83,223.62,Industrials
13-06-2025,TXP,90.26,88.29,91.27,87.68,12124866,18423282665.67058,28.54,4.64,3.09,114.84,58.07,Real Estate
13-06-2025,BBC,253.82,249.5,256.15,247.15,8348208,48481820553.62301,22.61,3.46,11.03,303.53,170.58,Consumer Discretionary
13-06-2025,FQW,196.58,193.35,198.54,190.89,8056956,27362100571.432926,42.8,0.8,4.52,236.87,149.93,Technology
13-06-2025,YRI,82.16,80.09,83.03,79.17,8627516,34977584179.017334,20.08,0.96,3.99,94.24,75.43,Healthcare
13-06-2025,HBQ,33.23,34.22,34.59,32.96,6939328,99843309034,15.98,3.41,2.14,37.06,28.36,Energy
13-06-2025,BIH,123.19,122.56,125.58,120.97,11117655,99994944008.65912,19.82,3.21,6.18,145.67,103.43,Real Estate
13-06-2025,RHN,280.84,282.53,286.87,277.31,6366591,7809426677.967655,22.41,0.7,12.61,320.08,266.85,Industrials
13-06-2025,VCZ,84.98,84.9,86.39,84.58,10756357,41032595032.74859,12.25,2.61,6.93,109.45,60.51,Communication Services
13-06-2025,DEZ,203.49,209.19,210.14,199.67,13846007,15916841456.772593,15.27,1.34,13.7,263.75,186.58,Healthcare
13-06-2025,ARE,298.86,295.61,304.64,291.98,4019156,95694918094.69336,16.99,3.06,17.4,365.16,213.93,Utilities
13-06-2025,WUL,214.93,209.26,217.78,205.79,3294919,48561287487.02933,21.51,1.95,9.73,241.17,161.9,Technology
14-06-2025,LVD,197.71,195.56,201.16,194.58,11816840,11174711191.48936,9.03,1.38,21.66,256.96,172.63,Energy
14-06-2025,XUW,244,249.77,252.76,241.03,10163485,40775245581.76724,39.03,1.12,6.4,324.33,236.81,Technology
14-06-2025,VCG,221.2,215.39,222,213.8,8697539,93478068917,34.7,0.95,6.21,288.83,168.58,Technology
14-06-2025,ZFC,34.99,35.73,35.82,34.61,8267063,53158644530.94051,24.01,1.45,1.49,38.51,25.4,Materials
14-06-2025,XTB,273.57,271.17,275.96,267.28,13638134,89614977152.54755,29.74,1.08,9.12,344.17,245.65,Financials
14-06-2025,CAT,144.45,147.34,149.22,142.68,2917131,86101637634.58528,32.05,0.77,4.6,168.52,122.46,Healthcare
14-06-2025,VVO,298.68,303.22,308.84,293.55,2062416,87357724310.03584,19.03,4.91,15.93,394.3,268.03,Real Estate
14-06-2025,BUF,177.44,178.02,180.35,175.16,3084914,75570003944,28.46,1.97,6.26,212.85,160.92,Financials
14-06-2025,XOW,51.97,51,52.3,50.77,5686564,26454522203.572002,22.81,1.69,2.24,59.26,39.83,Communication Services
14-06-2025,YCT,204.91,207.49,209.44,203.8,14727566,22494008433.096317,34.35,2.19,6.04,218.27,140.71,Real Estate
14-06-2025,FOH,172.79,176.31,178.24,172.58,3969473,81887780493.90819,25.51,2.9,6.91,237.17,161.65,Consumer Staples
14-06-2025,EYW,169.73,171.11,172.49,168.43,13428844,85083158604,15.8,3.37,10.83,226.94,148.05,Industrials
14-06-2025,XBC,218.36,216.31,221.23,215.09,14467890,46595784414.476875,30.04,1.9,7.2,246.3,203.21,Consumer Discretionary
14-06-2025,QEI,28.75,28.99,29.28,28.46,1688280,73500817459,20.91,2.34,1.39,38.17,21.28,Real Estate
